begins_at,open,high,low,close
2026-08-03 16:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 16:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 17:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 18:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-03 19:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 13:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 13:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 13:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 13:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 13:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 13:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 14:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 15:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 16:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 17:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 18:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-04 19:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 13:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 13:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 13:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 13:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 13:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 13:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 14:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 15:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 16:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 17:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 18:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-05 19:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 13:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 13:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 13:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 13:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 13:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 13:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 14:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 15:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 16:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 17:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 18:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-06 19:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 13:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 13:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 13:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 13:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 13:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 13:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 14:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 15:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:30:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:35:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:40:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:45:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:50:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 16:55:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 17:00:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 17:05:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 17:10:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 17:15:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 17:20:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 17:25:00+00:00,31.43,31.43,31.43,31.43
2026-08-07 17:30:00+00:00,31.43,31.43,31.43,31.43
